order_id,customer_id,product_id,quantity,order_date,total_amount
6fb5f880-8aeb-4984-a9ac-e137c0f24f12,f8601f9c-b130-4f23-8e1c-1db0e32d2344,698f3141-49c7-4f72-88ad-ccd6e0de35b5,3,2023-09-26,64303.88
eff6ea0c-59b3-4e8c-96e5-60554339f1ef,a3af159c-b808-43fd-bca1-4c04eef654c1,a45e7b35-0abd-43fa-8d86-b1451a806118,3,2024-04-14,26285.04
11be20d9-b423-4df0-b87e-912d7c2fddd6,8c2a4e2b-8d22-4560-961f-afa621c97d6c,6580a9b1-26ae-4fd5-b15d-d97f4b1b4f3f,3,2023-07-05,14323.66
2f3b8343-ed69-40f0-924f-03955f81a0cf,319257c1-0e76-4f5f-aa64-6c4ff6164057,c4cd9bc5-a43d-4b4a-90c0-99bb5fbddb83,6,2023-06-02,75556.42
5f19e458-de4c-44f4-8ae6-f4d64f2dfbec,2ffa44aa-8dfc-471a-a11b-7e3d389dade3,9cf3ae33-b134-4596-a83b-f23408ef2918,5,2023-06-22,90087.64
a3d2c1fd-2c31-4faa-8c21-eeac72d81cf4,3633eee9-a725-4cb6-9270-8446d89b6afa,d3d3dea6-0178-4a99-84b4-70e86bd3c074,2,2024-04-14,43596.41
77b104f9-e341-45a1-bc74-445c96f74992,78999cdd-1195-4747-86ee-59a7a9b1a565,c92729e3-85af-46da-b376-fd4a6223c7d6,9,2023-07-04,58911.91
4b1fc7ee-181b-4575-bc24-56c79e9e83e3,833eebf5-41ce-4d50-b932-86ed571da99f,fee9d239-a3d9-43c7-9e85-74c4d27fdc8a,9,2024-02-19,47281.84
8d3654db-beb9-4f6c-a826-950e24b72294,cfeb7f8a-3a77-4c10-a710-f73ee99184aa,2574bf57-73ae-4125-adba-199080dac435,9,2024-05-11,97751.54
866065c1-4c81-4c09-89de-5e6341baa8bd,cb8d13db-8195-4096-9fce-63bcaefde3ad,336d735b-aabf-4a5d-8e2b-1633916f99ef,1,2024-03-21,24549.95
e650fe5b-352b-4200-a8aa-995326376f77,cb17aa09-be37-4b8c-b0c2-cc74eedf0064,29c0ebeb-8e82-4213-b746-ec98529a54b9,4,2024-04-18,21495.14
ab5ec012-87db-4c16-9abd-eca2c2722d9d,a2c4527a-b183-4db2-9028-9ae1dc65897e,a64d0f29-286b-43d4-b734-1d7d31701342,8,2024-03-13,48924.80
479aebae-2566-480d-a328-6ee497e73940,61b4a42b-fb31-4574-a5af-6f85720b7a8a,80d876c9-2509-4b17-98fa-e8b3b567e748,6,2023-06-06,45565.92
ca36920b-3d0e-4d91-b599-4dcfd6906a70,f869424f-2dd3-44e1-b0c6-41fd763f650b,cf6185f8-9587-4ff3-acc1-de4d37300fe5,4,2024-04-23,75223.81
0db57e22-c123-4093-a439-92a34808bf67,3f6bb20c-29e3-4716-8d49-5fc061ccc5c4,fa8809e2-c204-4e00-bdf0-5e7e4d76cc70,7,2024-05-19,82296.48
2e62b4ce-b7f2-4bb1-8f9c-cc1fbc5cf84d,7881a4c8-7c1e-4b19-8558-c08128228a15,3112ea8a-00ae-49cc-b860-07112aa152c2,1,2024-05-05,87342.68
883ca3f3-b396-441d-a521-0b8bf9beecac,8c5db74a-17c7-422f-b5b9-d205b865c019,5bae5cf7-948c-4ec3-baef-4cbc8c9d078f,4,2023-11-13,38958.38
b913ad13-5330-44b7-abc4-627a5e4ae39e,89593c0a-d9db-4a24-93d6-222d2473a6aa,a741ea9a-83d1-45f1-a475-e008874a4887,3,2023-11-09,49251.97
378874d0-e327-411a-b204-573391007816,e72e859d-6871-4b59-882a-2a74f998883e,4a532693-8a59-4332-8f57-bfd6b7fc78be,8,2023-08-14,19707.64
2fe797ae-bf4b-4648-9c44-fd6331d32777,56f3e4fb-3895-4170-847c-569e2ca7fb9e,a5b0ad57-2dc1-43b8-855f-1ffda486627a,3,2023-10-02,66825.72
3e7c54e9-150e-4fe1-9712-dafd44b3ba9e,5f9a4cf0-332d-4ba8-bc19-79dcd03f70f8,8e1784cd-d5b0-40fc-b5e8-e09718cebe65,4,2024-02-10,94419.05
a458a99a-9749-4f40-9642-6015ffccab29,f0616bbd-4f72-4058-ba4d-e10afba4a800,b4d7208e-d349-4230-8d94-b065ecf10e8f,6,2023-12-09,76583.28
d76ea284-e028-480d-af4d-eb2ece7366ac,71fa2322-7088-491c-8f7b-4333e51175de,8489eb85-0d82-4ad9-9f8e-d15be9437a05,7,2024-01-02,51714.25
4ffa1d32-e67c-41c6-a2c1-976a907991db,f912037b-615d-44c0-95c1-0b7a56315529,c90f575c-b28a-46c7-b467-c2ddd7ec9911,4,2023-09-04,73850.13
a9760256-845a-43e9-b50a-fe9b8944f46f,2f19cad2-76f4-4e83-a739-62258d5493b6,d8f80125-6a73-497d-b88f-e7f478392468,1,2024-03-19,58207.66
077676b0-fc3a-476a-96e9-1ef3804b6c7a,72461bfb-ab6b-44da-b07d-d3b81d571fcb,808c6266-61fd-44c4-85e6-ae3504cd5da9,3,2023-12-01,59056.10
29f96ef8-a6ac-45cf-bb0d-3eda38ca566e,53232784-c412-4925-ad5e-323e83bb3635,be7f00eb-166a-4b54-a199-194072891b45,9,2024-01-04,49738.11
d44e1637-14c9-4504-80a4-d6d1a69b0d30,2feaf415-22a4-451b-a691-afec2c06fbde,2c640b5c-a9e9-44ac-b1c3-b0a023c27675,10,2023-10-11,18216.23
712f00f0-b689-48d7-9797-00b95afd84d6,b7c85072-3b59-4da1-b9dc-bd2c37277d7f,8c43badb-46b6-49e9-97fd-2833b82918b9,9,2023-10-14,52892.78
7c6adb86-1d88-4979-a6f5-136aae561304,86fd80a9-4105-438e-a1ba-c2844952e470,c84c483d-1617-414e-818d-d9c8f07089c0,6,2023-11-30,40642.19
5c704ad1-d1c0-4924-b188-72cba298dd17,018b7eee-4ce1-4f3b-90bc-c08e9c025a69,e00d393d-2f0c-4e36-91c2-bddbc3eb9284,8,2024-04-06,59626.92
902ea09b-8f37-4add-8488-78cd2e6c5d80,62932482-d937-4469-b9a2-93b45f048ef1,e7f8eecf-3869-4c8a-960e-d25e1fbcf707,8,2023-05-28,86595.22
26653d6a-5e46-4de3-aa36-24f5306d0a0d,c8484ac4-3b1f-422a-9ba8-8c92bac7e23e,5f8deee0-1104-4325-a611-e31cbbeee66b,8,2023-08-25,57621.92
4282742e-d686-4de8-928f-d9108c637470,5d50436b-a27a-4603-a64e-49f997542d0b,2f3aa668-d303-437b-ac1a-1c5bd75c2aa0,4,2024-01-02,47674.81
429319a4-f42f-41e3-a834-eccc93b738ce,9ec61f52-aa94-452e-8fbd-850696accf45,9b511e3a-8a31-46d2-817e-b51079a07b95,10,2024-04-27,73676.34
f5e51433-b9ee-4ac6-98d9-af500391005b,6ad499d1-e1fc-415b-91dd-030a771d3af2,97862d29-c4a7-47ea-a316-f14e2c08c0d1,7,2024-04-06,11034.09
f3653868-29f3-456d-a297-1f7108a1e617,94fa88ff-c7fd-4ab2-b76c-9c03d5e296ce,3413a131-0607-4aed-a1d2-7bdb56617188,8,2023-09-05,33496.46
84d00da0-a725-4bc7-bb17-dd11324ffb2c,f9d2a437-d0f2-4e63-8661-ff8c8b882942,98ca1b97-8892-424d-9df5-0c713204cea4,5,2023-09-03,86808.30
5ceec713-fe79-4b4c-90db-70dbab953a8e,d22756d7-4b8e-426c-a766-529dd84874fc,41309c31-7871-4550-afc1-33de14b3a51d,8,2024-05-04,58420.97
57130a69-95d5-47a1-8191-7b910ba46b27,4a21aed9-0a30-47ba-a0a2-71ad1e99e6bb,c842b6db-994e-4f7b-908b-9a011839173d,1,2024-03-09,73127.86
16fd3eb7-a8cf-43b0-b3a7-23ca5f7e3f9c,a5bbe786-db3b-4325-8298-eee3d5a86c37,a246200d-06cf-4905-8af9-b4aa0273da9e,7,2023-11-22,82682.32
51425cf0-4b80-43ee-89d9-42a4687ff174,8a1111d9-9abb-41cc-b3c0-5b97fc74a5a6,10aacd13-bbac-46e6-a71a-6f99598ea95a,1,2024-01-04,64132.45
bb9761d9-d858-4489-8a03-b0b217c8a407,498739d5-543d-46d6-873b-3c2d1ce0afcf,fce5c6b8-2658-4b11-ab3e-5f9f9647a553,3,2024-01-22,68578.37
f85760c6-9699-40ee-832d-06527a21ca79,e799f0a9-ed7e-4766-aadf-4a1b8782e824,2c02d171-3c54-4c57-8be4-44686d29bc7e,1,2023-10-22,67854.71
415dd967-a9ee-42f5-86f2-341960ae8c8a,b5bce7aa-3115-4086-8060-ec048b181295,13c2c854-644f-4260-b5f7-010b67c7ac3d,10,2023-07-07,56834.25
33ecfefa-52d6-49b3-88f7-bd92ae75762a,0c1b0d6b-3515-4b47-bcca-9857229c3699,3528b7fb-3c21-4800-88f2-b1e139ff4384,9,2024-03-11,86529.68
9efb50d9-51ab-4d65-a03e-8bbaf65a6494,7c891341-0dc7-452f-b486-87058d40f641,c461263a-5a24-41cd-adab-f4e24d26047c,2,2024-02-18,49202.93
6ee7fa6c-bd47-4a8a-9e8e-a2ccc0198ed5,e8279045-bc08-4317-b75e-ff959e223fc1,a725a83f-a78a-48dd-a8ce-83bb527d3aed,8,2023-10-21,51492.97
7448d1d3-af58-4559-8371-b51bb2351895,54a3b76b-7483-43fd-9a56-73cf1ccc4bb0,08d41656-631c-4bb6-b62e-3ac8ba01ac51,7,2024-05-04,68194.93
74d45bc9-6fed-4a06-bb05-41c5febe0800,cacb6cfa-6790-4539-8ec8-e11a3ce12fe7,0d053faf-dc45-4e54-80b5-49eabcc36df1,4,2023-10-16,56638.81
7c36502d-d830-45e0-bc31-f3beca92c459,ea27ace0-89ad-4cfe-9732-d7ffbd4d5eb0,cf4c2499-574f-4378-b52b-fc9a0f6cc154,6,2023-08-29,17969.99
cf0757bf-27c9-4302-a73c-4c4c21fe06c1,b8b44ced-d629-4078-af33-fd4fbea52029,ddb533b8-9e28-408c-87d1-6814282e8e98,5,2023-06-24,35178.52
b200e2ff-b0cd-4b5b-aa6a-215bff7855bb,faa19e91-6737-497a-910f-10b953c87dca,7cda61d3-ada7-4565-a21f-e5a57685a524,8,2023-09-20,61985.96
7d184b80-dfb3-4b0a-b09b-812b4fca12f9,a4c17e63-9bbb-43cc-a87d-82101df46aa3,7dbc3595-338f-4a9e-b69b-86564991e9be,7,2024-01-25,28193.67
8bf6dfb1-a3dd-4075-a3d7-1136142aa57f,7b7f6f3d-d14c-4280-bbb6-88aa40ca8d0e,a0270502-f774-4f2d-9404-73808cacb162,4,2023-09-19,86622.48
ffa02d86-d67a-4c96-a17d-2cf34e180e9e,80f95d53-b816-40cf-82d2-83cd84c2f591,ab854a8c-c743-4264-8080-f130313b9bea,5,2024-04-29,43300.76
8eede292-3e4f-4931-867b-87398aa28338,85aeafc3-cabf-4f5a-a301-f307eb795917,fb5e2008-cdbf-4ccf-b310-4a6a123cc158,9,2023-07-15,39093.82
a581f5f4-6247-44f5-b62c-e5be49be9ffc,ecffe285-c0fc-4dac-9229-389abd2d3edf,e195d620-5815-44a9-9e61-e4aaf4becd23,2,2023-12-14,62477.12
736d6f30-60a1-4e4f-839c-8077df43faf3,eb6b5f3b-345a-4638-8731-e5c632c8a86e,475a644b-1b64-4e86-8a4d-8687cc017d49,8,2023-10-13,85880.48
86e62fd5-913c-44ce-a521-8f2f0df30dae,68a067e3-9275-4473-aef6-83de72ca075f,011e27d0-9e9e-4360-8f97-73922b05700a,5,2024-04-13,78631.75
44913801-e97e-4b8a-95f2-c5faca0116ac,11bfb814-99f7-48a6-b09c-e42e47f90326,b0fa989b-a7d0-4c04-b54f-702ce3e56bce,7,2023-10-30,99057.04
df137667-8ab0-454e-9c05-030f63ff38b2,efd6f19f-d54e-4313-8e83-b676ece4aa02,589fee8b-5b82-4d55-b3f5-d2f6d63f7f85,1,2023-06-28,79085.66
3cbba73e-497a-4879-a3cb-476afd08cb5d,0423fd37-77c5-4937-b5c5-5a2036ce4b2e,33866392-59c0-40b3-b614-1c57eaef062f,6,2024-05-21,57216.96
871d3fd5-6cee-49a4-a1ac-3bafade28d9d,ca369547-7146-4151-9292-c4b1898111eb,f597a318-c957-4078-8b1d-966c8f52db1f,5,2024-01-07,95637.42
ba9e0f2e-dbb7-483f-8850-d8863f9de743,a0788113-92c8-4115-a9bb-2f62123cef77,c3c4cf4d-b06d-4b48-8f82-645a3daa6472,5,2023-12-28,73009.33
42408989-c7e4-433f-9c37-2e01f55ca949,2bfc2c47-3f67-4ef7-9388-214d6ecb1a44,34dbd127-6e43-46e4-bb4e-4146d96d4f17,6,2023-07-30,20929.11
e439dfe5-4b96-4350-aed8-32c3be425642,711ac0c2-f802-4055-8af7-41e40ff30f02,440d40ec-759c-43d9-97eb-3121f2166cf6,4,2023-10-12,90479.37
94a3e8d0-1c8d-4ada-8aa0-79162ae2b416,35aebc31-55a7-4894-9351-436c45aafcfc,128064f9-e4ae-4328-a126-0fba48e8100c,4,2023-08-05,82606.99
229a8afe-1c20-4446-9ff5-5725c9e40ebb,2bf70aa2-b5da-429f-8432-6c97181dbf6d,cfb7e52f-b7b6-44bb-9f40-26e027aca941,4,2024-03-10,13047.85
38e75b64-cb22-4acd-a700-0296eed88bf3,fd13f46c-15cc-42a4-8f6e-a4cea243cbbd,5886dfe6-a476-4792-a075-ed3b8f69d882,9,2023-07-04,56112.98
346d3e34-ddf4-4b75-a0f7-9ba511be258e,645f0936-dd1c-4954-a028-29d4f0f5b5de,65712e49-0e50-4511-9dd4-27148bf3d74d,10,2023-10-29,22983.01
0e1aec57-b0a1-44a0-87bf-74fbe1373f61,601a1ebc-3a89-48a0-84e0-0fcfb36c9fb5,bc80fb11-67b6-4df3-9f61-48d4e3ce67ac,1,2023-09-30,72599.10
66c59588-406d-4d96-ab5e-c090d3ef9a32,a3c7413c-4031-4b8c-975a-5ce64fbf216a,048f6ab6-e0c9-4e74-b3b1-f92a64900ca7,1,2024-02-18,69525.71
f1974715-3dc3-403d-a134-d581188339ee,c42578dc-f325-4abc-89d2-d3f6f3108960,70c8dfbb-3480-4d92-aeb8-4993a555ee95,7,2024-01-19,42396.76
f65880df-b789-4f19-b12e-369545d736cc,a2c4552d-91b4-4012-86bf-7deff3deb222,05035daa-d739-4954-8753-34a82a7e9b97,10,2023-11-29,35531.97
309a3663-37be-4b87-8502-8cdde48c2ced,352e5ccb-f168-4985-af82-46c385eecf88,720b27ba-fda8-44c1-8cde-014ee364c16a,2,2023-09-01,34770.77
830e508b-85f7-4e88-b213-5335e6018bf8,f9c6af28-2414-4d71-8be1-0d687ccfd4fb,3a9741c1-6330-4bd8-9e97-5fef9b9efb17,8,2023-10-26,22643.87
593f7c36-866f-4de3-9574-1710935d25a8,e2b53baf-fb82-4816-b80b-84b5a42616f1,9b55b623-5fc8-4f7a-84e8-8b2afd67c394,10,2023-09-08,82651.54
5dd4467f-9f52-4bd9-81a3-3af088a3a59f,f3f2222d-9b79-459d-bb3d-0f918bc0b363,9419ea79-62e5-44a0-a900-ec23fe064fb4,1,2024-01-23,12589.65
09130ff1-e897-4fbb-a132-e453e35d3875,6fabdb7e-17d9-4809-ac63-ef07a7b76c48,ee2ac594-faf2-4a1e-a82c-4f7d475e6d0a,3,2023-07-26,61214.74
63618191-65c0-4d79-a18e-60f4c6603fa6,d94d17d7-ada6-4146-a9ec-6f4b32eee00e,19e20f99-9307-46e0-8ce6-70ab0b2c8ae1,6,2023-12-14,29220.06
8a8b5c40-6116-4227-aada-8ad17da48871,2e1bc02f-158e-4cb3-b1e4-7d6d9834c5b1,16b7f6d8-4c26-4e24-b736-3233f0898b00,10,2024-01-10,77617.14
6741da5b-4516-4ab6-98c4-64a33c05ae38,c6ac6bc4-be93-4568-b234-7d8ae2d381a7,f192c2dc-1496-4c91-88b3-dfa6d99aba6d,8,2024-02-18,17525.59
b8c35e23-c111-40ed-8c05-5eaed0e1f87b,f39de252-bde9-4d2d-82dd-870b892c77a0,dff09f92-4b20-4ae3-b5e2-d7b7e1626247,1,2023-06-21,71849.67
8b1b822e-76b3-44a1-8ea5-bc3e7ef4eeba,a3889146-88a1-435f-8aa6-47e12d2be9cb,71c6f0db-6037-4b3e-afe2-38c4671ed377,7,2024-02-29,28500.42
6c808f69-42dd-45ac-b03f-bb48864afacb,c3a5923f-a5d0-4f0c-9f79-708cdd3e5577,c0fa0d04-9ab0-4c76-acce-a6dcff6c6dbe,7,2024-05-13,27799.07
cee51688-efb0-4fdb-8cba-750a35d693ca,bedaea1e-5dc0-427e-bc67-62f2f931ebd3,1233b16e-f083-4091-b30f-87554f02d677,3,2024-03-27,71524.96
191b86cf-f90c-4ee0-acdc-076088f8fa45,3acdf487-30d3-48bc-81bf-0258704e0a43,0ce7a4fc-43ce-4854-84b0-4f0f31174e9b,7,2023-09-08,67656.51
29dd8490-a3b2-4ada-8bfc-e8a8b9ab381b,e7f0bc61-40e6-437e-ad6b-ce0de22088bb,f7fb4aec-f37a-401e-956c-2d356af377b2,4,2023-06-15,83272.21
d45e4165-ffc6-4cb7-b1f8-3832188e8865,323b7830-1f11-4fd1-8a4f-068225edbfb8,66462cf6-8858-4270-bd7c-620d912a4766,9,2023-07-22,99978.62
687f9bb4-f9fc-4c52-9c9c-10e2a2c21358,e551271f-8c66-4797-966c-f449a50339c5,88215c89-f99f-4422-8613-45ce5be8a560,1,2024-05-03,36820.07
d5896ed8-90c4-4fc8-84af-e66ac77aaf6f,7fce3d38-784a-47db-b219-bea20b774fc3,bd54c4ec-1439-4a63-bb17-872dbe8b0938,9,2023-10-02,16474.48
fed2fca9-5b06-417b-9c1c-c4e815e5f9f0,f0aff1d4-7930-4473-b018-3c9146163801,f52a6422-8113-4107-b2b7-f06a89f07771,7,2024-04-16,66538.58
f1d93e45-b710-421a-9407-d17ae5aa659d,372e066a-00d3-4b45-b0e7-555e95a46308,5ee22a2c-9d24-4b31-9567-0b37711ed246,4,2023-07-16,30387.70
92bca6b7-99d6-4996-874f-4f0f4216f419,a6708309-a5e2-4737-9d55-c7958054f06e,ba9dc036-7b4d-47c5-b77c-3af40b024acc,1,2023-06-05,85160.75
7a94c7c7-114e-4277-b544-ece3d7d0eeb6,d58243a8-967d-4520-83ae-0126ef7877c3,6bb98813-0ad5-4ec4-af1f-4d515a6f7cb4,5,2023-09-20,18067.68
9a8faffc-a040-4f53-9f9a-247bad193208,8bbf72dd-9a0b-44ae-b2b9-e997eac5c59c,b51e7e00-9463-485b-9c54-b16326ff3552,8,2023-09-02,37272.44
84e62625-231b-4ef7-a0b8-634042b5e9a7,c57dd94f-9c78-4172-9c82-ce82309857ab,d0604b9c-09f8-4011-a0f4-23ca3a85418a,6,2023-12-19,64724.73
a75c1c15-f68a-49c0-91a4-5d41c8c3a6e9,1224b0af-3522-4c45-b978-96f353fcb78b,0784159f-2553-4804-b2ce-480d31f0ba1c,4,2024-03-20,32191.42
68d89da0-bf39-4d1a-b587-e2e5d2d51efd,e17b49c6-ffe7-4501-a29c-f75f6bacdd91,3dd0ad22-c67a-4da6-8706-af3a8b8c37aa,6,2023-06-27,56887.92
21f082b6-cd30-416c-85d8-09d7df1235cc,db2d85c7-5265-4d63-8383-3b80822a7424,876c15b4-ac50-4c95-8803-6f18c7591f4a,10,2023-08-17,90026.15
015d61da-31f1-4d03-93ae-0a5d0c732846,2b151540-2387-4ccb-beab-4640df1555a6,233af625-a5cd-4370-82b0-5a389a14db15,8,2023-08-28,41884.15
2f0ef1df-ef78-475b-9d37-ccea8df99947,da1a7325-a815-4d58-bb79-69514e5c6a1f,602353cb-3bc7-41d6-a146-2579a0ea3e86,2,2024-02-29,89800.19
a4a6ef5f-31bb-43bd-90ee-847029069db0,f45e322d-90d7-4bd9-8a6c-99cd86b14bd7,ad12dfcd-b870-4dd1-9146-f342af645c51,5,2024-04-07,58768.15
d34999d5-28f5-4170-9be2-9963de7a9ba1,3961a9f3-d95f-44dd-b0fd-21d9ad2e84c2,eb39813a-6c01-4971-a3a1-0a3689682581,9,2024-03-28,75383.00
b8f773ef-bb12-478e-8aab-1e4bafcc0770,47b29ad1-43de-4d2a-a5dd-6e6605efcb69,ab74572b-3635-4a4b-9b23-66e328eb24e1,5,2024-05-17,89756.55
47be1235-15ef-46d8-bfe9-92895b58c6fe,708852a3-5ba7-4597-84bc-e7ff404b6f9f,a694bf6d-cf36-4669-a002-a86f5f08141d,1,2023-12-02,50755.69
82751151-e877-4464-aeb7-4b576b889ba3,afe120b2-0b21-40fc-bdcc-fc499a304fdc,ee58d2c6-4da2-40d1-9177-cfb87bcea964,10,2023-11-03,70660.97
750a7361-e1d0-4845-acc8-44170f1c55b0,adbf3985-cf52-46dd-b6af-7c121dad8caa,7a6018ca-0b0f-4c4d-a9ba-25d6a211fee7,8,2023-12-08,75717.69
beb33deb-822d-4a78-92c4-7293aed11feb,5e1c07b8-971a-4966-bb9a-4ddbf7b0a6b7,62562ef0-8868-4894-9184-bb4327f7cc84,6,2023-07-13,13287.08
f6d9341a-04f6-4391-8dd7-eeb7e949160e,361b1285-867f-4d44-948c-4c1ae9134cf7,6387fc0c-4bd2-413b-9422-eabb60ac703f,8,2023-11-30,26480.07
620377f9-d941-4328-b123-2fff2621fece,ecf65fda-e333-4ccb-a4b7-d106b1bc0c7a,1d33d770-ba35-4762-a2c1-a1ddd1589492,3,2024-05-25,18375.93
0241904e-de1f-4dea-a4cf-be633d8cbf2d,3944c86c-c317-4650-85ad-0b5dd90e5de7,a964a758-b836-45e2-8ce8-bdd06c948109,4,2023-07-27,56096.98
680fe641-aa2c-4899-a0ad-2702e4fd2feb,9a88407a-4e0e-477c-9a90-335a9c172f62,acd01d1f-a71a-43bd-910a-52358237b14d,1,2023-11-05,41616.87
fb9b62f3-53ab-49b2-b76a-93e329ea641b,a5be4f9b-3de7-4518-ad7e-2e0f1e0decf4,0a04fe87-8780-4486-919c-dd17a6e7f18b,10,2023-10-04,74529.34
ecc2d02b-dda6-4859-9a75-e0ec52a6bfdf,8e37831c-abb2-4425-a3f7-c9309a614f67,693596fb-553c-4ef1-a746-230a598b19c9,8,2023-06-08,14469.33
23cf7afc-9007-4e55-bc44-a8b7da910fe1,6814576d-40f2-4a20-a285-46fedad75ff4,94ff263e-c649-4b5a-a442-386fb045bc52,1,2023-11-12,62776.94
6b30e50c-f45d-40f7-a0d9-abd856a6d848,b55d8810-78f2-4d11-913d-5845d0d43a7c,005e5094-fdca-4afa-92d6-2bc9191f4f31,10,2024-04-26,96872.53
b5868dd3-4714-40a6-91b2-bb51d1e74cc3,37021e72-5fae-4944-acbc-51eb2d6c6dc8,0ea321e0-50c6-463e-a595-3d69ada6b691,8,2024-05-15,75836.02
70fa54fe-761f-402d-ba92-9aa60d483553,1a8df662-c8ac-4e18-a904-c6c7953fd956,7286ee81-9b2c-493f-b9bf-49b9e4727d05,1,2024-03-21,18603.08
f18df95b-c83b-4574-abca-3ca0b4a9bb78,24dc0aad-d00f-44f5-9cb4-3024193d8a62,e8b5aeed-4bc2-4296-a50d-f00fe9f2bb22,10,2023-12-22,39700.69
ed9b9bd5-8c4c-4e18-9b24-372181ea8e28,1cca783b-6792-4542-83d1-67c08b94c0b5,1502b9a1-29b7-46a5-9442-cadb326572dd,6,2024-03-16,37814.56
f02356d7-7834-485b-9d37-a0a69c4573db,b5e1da5b-50ad-4ce8-b340-ae1105f780eb,e8cb6e62-c1e1-4c97-846a-2fa04bad0f5a,3,2023-12-18,17344.48
b4dae0ea-5fe9-4fcf-a346-51cae2e3e439,b01ef8a0-aeaa-45b8-9102-b62289c0ee07,0defbda4-c0e6-42d7-8efa-51a02ebe1dce,2,2024-01-17,20462.42
505d966a-dccc-4f04-a1f5-b13fe228c411,7bd7bd18-e52d-4f10-9fe7-bea04d71ebe5,ee26941d-d27f-43cd-8b3b-b7f82dd6be9e,6,2023-08-24,38206.49
f61ffb84-0570-4bc5-8bfe-5d443eb22eff,c9a295ca-76fd-41a7-8647-8be59f35a7e7,ac62a925-678c-4824-81ee-d46ac39dc8f5,6,2024-02-09,80741.61
cd6f7dd4-dca0-4812-b2a2-91100517c01d,a789abb5-df03-4197-b3f6-46c8c7779f9d,40b569bb-6b9d-4546-9023-975f837e99d5,7,2023-10-29,36257.53
47cadf87-64c8-4869-b231-8d8b9517b271,10d25bd3-67dc-4e0d-b9bd-a186d555bb97,f376bbe4-3611-47d3-8736-7bb84c8c48ce,2,2024-01-17,33545.49
f4af2b93-c9a7-45d3-b13a-bf60f640d0eb,f0743dfb-40aa-4258-89a1-026a7ac0fa30,08104a90-e097-4172-80f2-b02c4e2dd8a9,9,2023-11-30,38561.38
249f4ff6-f6b8-4981-80d6-6ab7cf761ac5,65d023e6-ef52-4722-b661-5ba893d71175,794604af-0427-42e6-9b88-1dc9d608bd26,8,2024-03-28,56181.07
709c16a7-a4ea-46a8-9ddd-f14eedcf0ba0,5ec2847f-8313-412c-a4bc-841436f29237,a14b78ec-26c2-4c61-bed4-89287d6ccd99,4,2024-01-10,21003.24
c4c7108f-7b97-4683-aca9-45973215f0d2,b3db532a-714b-4565-ad65-13a6386d7d90,4b541fef-a4c5-4f32-b4c4-5426ed5b9255,10,2023-09-23,35231.28
ee0c5330-aea3-4acc-8f83-2d3df966f876,dc10bf35-e8ef-47a8-91e5-cac46c95c27d,44441b9b-d3c9-4814-b2bd-3aa2ab63674d,5,2024-04-20,87908.30
f9795617-c705-4f45-9b81-43b9ca51b071,04955677-0cdb-42e5-857a-3629d8d00144,51028c6e-da22-4f3f-ad6a-f64ac29a8fcf,2,2024-01-05,70069.07
e46f0732-829d-463d-8773-e6a4b0ef092c,b5b352eb-5908-47e3-9988-5a4ec17e5fb9,9dc16c8d-4c9e-4362-8f4d-d3d2c57ceddb,3,2023-08-21,34448.92
566ffaf6-97f3-46b4-8a29-9ce16abb19a4,81367e25-e8e5-4735-9a18-b1bff6768f97,a59d2953-7761-4032-bccb-9abac9b25379,9,2023-12-06,25374.02
27a149f3-18f3-44dd-a8e7-d1a29bc924a2,05e37eea-9383-4b9e-8c6f-f19dafc19c76,16584d50-b1ef-4e6f-b39e-6a3b106086a5,10,2024-04-16,35653.88
152cdf4b-533a-428f-bc4a-89dabb0e74b2,82fd8829-116a-443e-8dbf-6f76c46358ee,119eb47c-2425-46ac-9637-8d7006910043,5,2023-11-13,30085.18
268f4841-0c23-4149-b054-93decf6dc218,126cf4bf-5584-4794-9789-21bf7ebbcd16,71afd331-1e94-4f6d-902d-ecb6de6c278b,5,2023-12-22,88706.75
cd2aa2b6-d2fc-4cb8-abc9-6d7abc3e040e,322909fe-77d0-4eba-8e19-708d6dacf83b,e29964e1-0e70-4258-bbe8-3ea3c8ad48e0,4,2024-05-15,66160.83
1981a2d0-927d-4b5d-9b1d-c55a922af72a,7340c1e9-0766-42e9-a666-28d791df8399,fa1512a0-090f-4b07-a976-5c0865fe8041,6,2024-05-16,65567.94
d76075b1-8000-4093-88df-5271de95e221,3cce1e68-76b1-43ba-b62d-857cf5b46331,68e12aac-1a10-44cf-a06e-e99bb5cdc060,9,2023-11-21,96322.62
e55c9fb1-1b83-41ca-8125-532b6b702a3d,c2337cb2-cb0e-419a-912c-fbf3346b19b6,ac00f1c9-c5f9-43b2-8002-7c5f60e34cfd,4,2023-09-19,68681.31
0218c494-250f-4062-ad4d-936360173590,fb8573a1-0904-42dc-a582-8afa762d45a8,a02a399c-3c0e-490f-8a4a-e1ff87948ea2,3,2023-09-07,39334.48
025aac67-cef0-43fb-b15a-ab8461bda409,c460493b-af99-48f5-af95-6e0e0dd4e3fb,f1276c07-1486-41b9-8c0b-e2379634d183,8,2023-11-01,11733.75
19f57f54-baee-4fc1-a577-14c6c321729e,f77d1346-0fe5-45ee-9024-e9e7052dc1c7,86b5b26f-ec9f-40a7-bc95-9626d8ad8df6,10,2024-03-04,29640.04
